,date,trips,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Strong Wind,Fog,Freezing Rain,Haze,Heavy Rain,Moderate Rain,Moderate Snow,Rain,Snow,Thunderstorms,Weekend,Holiday
5190,2018-08-06 19:00:00,441,23.4,21.7,90.0,16.1,100.53,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
5191,2018-08-06 20:00:00,343,23.8,22.1,90.0,16.1,100.53,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
5192,2018-08-06 21:00:00,273,23.4,21.7,90.0,16.1,100.52,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
5193,2018-08-06 22:00:00,184,23.3,21.3,88.0,16.1,100.46,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
5194,2018-08-06 23:00:00,137,23.5,21.8,90.0,16.1,100.52,33.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1
5195,2018-08-07 00:00:00,23,22.6,20.8,89.0,6.4,100.48,31.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
5196,2018-08-07 01:00:00,14,22.1,21.3,95.0,16.1,100.42,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5197,2018-08-07 02:00:00,18,21.7,21.0,96.0,16.1,100.36,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5198,2018-08-07 03:00:00,4,22.4,21.2,93.0,16.1,100.39,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5199,2018-08-07 04:00:00,12,22.2,20.7,91.0,16.1,100.42,30.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
5200,2018-08-07 05:00:00,35,22.0,21.0,94.0,16.1,100.44,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5201,2018-08-07 06:00:00,117,22.1,20.9,93.0,16.1,100.46,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5202,2018-08-07 07:00:00,333,21.7,20.7,94.0,16.1,100.47,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5203,2018-08-07 08:00:00,959,22.7,21.4,92.0,16.1,100.46,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5204,2018-08-07 09:00:00,586,23.0,20.9,88.0,16.1,100.49,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5205,2018-08-07 10:00:00,307,23.8,20.8,83.0,16.1,100.51,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5206,2018-08-07 11:00:00,346,24.2,20.7,81.0,16.1,100.53,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5207,2018-08-07 12:00:00,450,24.5,21.2,82.0,16.1,100.52,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5208,2018-08-07 13:00:00,442,25.4,21.7,80.0,16.1,100.47,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5209,2018-08-07 14:00:00,427,25.2,21.4,79.0,16.1,100.43,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5210,2018-08-07 15:00:00,514,26.3,21.4,74.0,16.1,100.36,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5211,2018-08-07 16:00:00,801,26.1,21.0,73.0,16.1,100.31,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5212,2018-08-07 17:00:00,1354,26.5,21.5,74.0,16.1,100.29,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5213,2018-08-07 18:00:00,1005,24.5,21.7,84.0,16.1,100.28,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5214,2018-08-07 19:00:00,740,24.8,21.6,82.0,16.1,100.32,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5215,2018-08-07 20:00:00,515,24.6,21.1,80.0,16.1,100.36,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5216,2018-08-07 21:00:00,136,23.6,21.0,85.0,16.1,100.39,32.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0
5217,2018-08-07 22:00:00,31,21.1,19.6,91.0,4.8,100.39,28.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
5218,2018-08-07 23:00:00,87,22.3,20.8,91.0,16.1,100.3,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5219,2018-08-08 00:00:00,41,22.4,20.5,89.0,16.1,100.34,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5220,2018-08-08 01:00:00,23,22.2,20.9,92.0,16.1,100.33,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5221,2018-08-08 02:00:00,17,22.7,21.4,92.0,12.9,100.29,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5222,2018-08-08 03:00:00,6,22.7,21.7,94.0,4.8,100.24,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
5223,2018-08-08 04:00:00,17,22.8,22.1,96.0,4.8,100.19,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
5224,2018-08-08 05:00:00,49,22.7,22.2,97.0,3.2,100.21,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
5225,2018-08-08 06:00:00,81,22.8,22.3,97.0,2.8,100.24,32.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5226,2018-08-08 07:00:00,60,22.8,22.3,97.0,2.8,100.23,32.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5227,2018-08-08 08:00:00,337,22.3,22.0,98.0,4.0,100.23,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
5228,2018-08-08 09:00:00,138,22.7,22.2,97.0,4.0,100.19,32.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5229,2018-08-08 10:00:00,149,22.4,20.7,90.0,8.1,100.18,31.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5230,2018-08-08 11:00:00,205,23.8,22.1,90.0,12.9,100.1,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5231,2018-08-08 12:00:00,263,24.0,22.7,92.0,6.4,100.12,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
5232,2018-08-08 13:00:00,321,24.2,21.9,87.0,11.3,100.07,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5233,2018-08-08 14:00:00,308,24.9,21.3,80.0,16.1,100.04,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5234,2018-08-08 15:00:00,302,24.0,22.3,90.0,11.3,99.99,34.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
5235,2018-08-08 16:00:00,465,24.2,22.5,90.0,4.8,99.94,34.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5236,2018-08-08 17:00:00,968,24.0,22.1,89.0,14.5,99.92,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5237,2018-08-08 18:00:00,761,23.9,22.2,90.0,14.5,99.91,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5238,2018-08-08 19:00:00,412,23.5,22.4,93.0,6.4,99.95,33.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
5239,2018-08-08 20:00:00,320,24.0,21.5,86.0,16.1,100.0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5240,2018-08-08 21:00:00,267,24.0,18.7,72.0,16.1,100.07,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5241,2018-08-08 22:00:00,221,23.3,18.5,74.0,16.1,100.09,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5242,2018-08-08 23:00:00,151,22.7,18.5,77.0,16.1,100.09,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5243,2018-08-09 00:00:00,59,21.7,18.7,83.0,16.1,100.12,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5244,2018-08-09 01:00:00,21,20.6,19.1,91.0,16.1,100.11,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5245,2018-08-09 02:00:00,13,20.4,16.3,77.0,16.1,100.14,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5246,2018-08-09 03:00:00,7,19.8,15.8,78.0,16.1,100.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5247,2018-08-09 04:00:00,17,18.7,16.0,84.0,16.1,100.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5248,2018-08-09 05:00:00,43,18.7,15.4,81.0,16.1,100.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5249,2018-08-09 06:00:00,128,19.0,14.9,77.0,16.1,100.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5250,2018-08-09 07:00:00,367,20.1,15.4,74.0,16.1,100.23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5251,2018-08-09 08:00:00,1092,20.5,16.2,76.0,16.1,100.24,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5252,2018-08-09 09:00:00,666,22.2,16.9,72.0,16.1,100.24,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5253,2018-08-09 10:00:00,320,23.4,17.8,70.0,16.1,100.24,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5254,2018-08-09 11:00:00,372,24.6,20.5,78.0,16.1,100.21,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5255,2018-08-09 12:00:00,538,25.3,21.8,81.0,16.1,100.15,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5256,2018-08-09 13:00:00,526,25.6,21.7,79.0,16.1,100.12,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5257,2018-08-09 14:00:00,431,26.0,21.9,78.0,16.1,100.08,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5258,2018-08-09 15:00:00,489,27.5,19.2,60.0,16.1,100.07,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5259,2018-08-09 16:00:00,771,26.8,20.8,69.0,16.1,100.04,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5260,2018-08-09 17:00:00,1165,25.9,20.3,71.0,16.1,100.03,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5261,2018-08-09 18:00:00,945,25.4,20.4,73.0,16.1,100.04,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5262,2018-08-09 19:00:00,582,27.0,18.1,58.0,16.1,100.07,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5263,2018-08-09 20:00:00,486,25.5,18.8,66.0,16.1,100.11,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5264,2018-08-09 21:00:00,309,22.4,20.2,87.0,4.8,100.24,30.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0
5265,2018-08-09 22:00:00,159,22.4,21.1,92.0,16.1,100.25,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5266,2018-08-09 23:00:00,139,23.0,20.2,84.0,16.1,100.26,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5267,2018-08-10 00:00:00,81,22.7,19.7,83.0,16.1,100.28,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5268,2018-08-10 01:00:00,49,22.1,18.9,82.0,16.1,100.3,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5269,2018-08-10 02:00:00,32,21.5,15.6,69.0,16.1,100.33,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5270,2018-08-10 03:00:00,7,20.6,15.4,72.0,16.1,100.39,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5271,2018-08-10 04:00:00,16,20.2,14.9,71.0,16.1,100.44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5272,2018-08-10 05:00:00,36,20.0,14.2,69.0,16.1,100.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5273,2018-08-10 06:00:00,103,19.7,13.9,69.0,16.1,100.52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5274,2018-08-10 07:00:00,372,20.2,14.0,67.0,16.1,100.58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5275,2018-08-10 08:00:00,1000,21.5,13.5,60.0,16.1,100.6,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5276,2018-08-10 09:00:00,650,22.2,12.7,54.0,16.1,100.61,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5277,2018-08-10 10:00:00,380,22.7,14.0,58.0,16.1,100.63,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5278,2018-08-10 11:00:00,394,22.7,14.2,58.0,16.1,100.64,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5279,2018-08-10 12:00:00,498,22.8,15.1,62.0,16.1,100.64,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5280,2018-08-10 13:00:00,535,23.0,15.4,62.0,16.1,100.62,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5281,2018-08-10 14:00:00,510,23.8,14.6,56.0,16.1,100.58,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5282,2018-08-10 15:00:00,640,23.9,14.2,54.0,16.1,100.53,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5283,2018-08-10 16:00:00,921,24.5,13.0,48.0,16.1,100.5,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5284,2018-08-10 17:00:00,1086,23.9,14.3,54.0,16.1,100.46,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5285,2018-08-10 18:00:00,868,23.9,12.8,49.0,16.1,100.47,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5286,2018-08-10 19:00:00,664,22.6,15.2,62.0,16.1,100.44,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5287,2018-08-10 20:00:00,562,21.9,15.8,68.0,16.1,100.48,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5288,2018-08-10 21:00:00,448,21.4,16.2,72.0,16.1,100.51,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5289,2018-08-10 22:00:00,327,20.3,16.6,79.0,16.1,100.51,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5290,2018-08-10 23:00:00,313,19.9,16.3,79.0,9.7,100.52,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
5291,2018-08-11 00:00:00,190,19.0,16.6,86.0,12.9,100.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5292,2018-08-11 01:00:00,151,19.5,16.2,81.0,16.1,100.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5293,2018-08-11 02:00:00,106,19.9,16.7,82.0,16.1,100.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5294,2018-08-11 03:00:00,54,18.7,15.5,81.0,16.1,100.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5295,2018-08-11 04:00:00,24,18.0,15.7,86.0,16.1,100.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5296,2018-08-11 05:00:00,12,18.4,15.2,81.0,16.1,100.47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5297,2018-08-11 06:00:00,29,19.7,13.9,69.0,16.1,100.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5298,2018-08-11 07:00:00,96,21.1,14.4,65.0,16.1,100.52,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5299,2018-08-11 08:00:00,167,23.3,14.5,57.0,16.1,100.56,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5300,2018-08-11 09:00:00,269,23.3,15.1,60.0,16.1,100.57,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5301,2018-08-11 10:00:00,422,23.6,16.0,62.0,16.1,100.64,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5302,2018-08-11 11:00:00,595,24.1,16.4,62.0,16.1,100.65,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5303,2018-08-11 12:00:00,690,24.1,16.4,62.0,16.1,100.66,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5304,2018-08-11 13:00:00,865,24.9,14.7,52.0,16.1,100.62,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5305,2018-08-11 14:00:00,808,25.0,14.2,50.0,16.1,100.62,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5306,2018-08-11 15:00:00,880,25.1,14.3,51.0,16.1,100.57,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5307,2018-08-11 16:00:00,947,24.9,14.0,50.0,16.1,100.55,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5308,2018-08-11 17:00:00,821,24.9,15.1,54.0,16.1,100.55,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5309,2018-08-11 18:00:00,800,24.6,15.1,55.0,16.1,100.54,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5310,2018-08-11 19:00:00,738,23.9,14.7,56.0,16.1,100.6,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5311,2018-08-11 20:00:00,560,24.6,11.9,45.0,16.1,100.64,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5312,2018-08-11 21:00:00,345,23.0,14.5,58.0,16.1,100.69,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5313,2018-08-11 22:00:00,282,22.6,15.5,64.0,16.1,100.71,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5314,2018-08-11 23:00:00,283,22.5,15.7,65.0,16.1,100.7,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5315,2018-08-12 00:00:00,191,22.8,14.8,60.0,16.1,100.75,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5316,2018-08-12 01:00:00,116,22.3,15.1,63.0,16.1,100.74,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5317,2018-08-12 02:00:00,93,21.7,16.5,72.0,16.1,100.77,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5318,2018-08-12 03:00:00,40,21.5,16.7,74.0,14.5,100.78,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5319,2018-08-12 04:00:00,17,22.6,14.8,61.0,16.1,100.8,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5320,2018-08-12 05:00:00,26,21.4,16.5,73.0,16.1,100.88,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5321,2018-08-12 06:00:00,21,21.6,15.8,69.0,16.1,100.91,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5322,2018-08-12 07:00:00,64,21.9,15.9,68.0,16.1,100.97,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5323,2018-08-12 08:00:00,153,23.3,15.9,63.0,16.1,101.01,28.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5324,2018-08-12 09:00:00,266,24.2,16.5,62.0,16.1,101.01,29.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5325,2018-08-12 10:00:00,378,24.1,17.4,66.0,16.1,101.06,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5326,2018-08-12 11:00:00,560,25.0,19.5,71.0,16.1,101.06,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5327,2018-08-12 12:00:00,737,25.4,19.4,69.0,16.1,101.04,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5328,2018-08-12 13:00:00,814,25.2,18.8,67.0,16.1,101.04,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5329,2018-08-12 14:00:00,825,25.9,17.8,61.0,16.1,101.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5330,2018-08-12 15:00:00,787,25.4,18.1,64.0,16.1,100.96,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5331,2018-08-12 16:00:00,826,25.4,18.4,65.0,16.1,100.94,32.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5332,2018-08-12 17:00:00,764,25.5,16.3,56.0,16.1,100.94,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5333,2018-08-12 18:00:00,853,25.0,16.9,60.0,16.1,100.92,30.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5334,2018-08-12 19:00:00,652,24.8,15.6,56.0,16.1,100.92,29.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5335,2018-08-12 20:00:00,586,24.0,13.9,53.0,16.1,100.96,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5336,2018-08-12 21:00:00,337,23.5,14.1,55.0,16.1,100.99,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5337,2018-08-12 22:00:00,253,21.6,16.8,74.0,16.1,100.99,27.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5338,2018-08-12 23:00:00,173,24.4,14.5,54.0,16.1,101.01,28.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
5339,2018-08-13 00:00:00,91,23.8,15.0,57.0,16.1,101.03,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5340,2018-08-13 01:00:00,52,23.7,15.4,59.0,16.1,101.0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5341,2018-08-13 02:00:00,39,23.6,15.5,60.0,16.1,100.94,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5342,2018-08-13 03:00:00,15,23.2,15.6,62.0,16.1,100.91,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5343,2018-08-13 04:00:00,26,21.8,16.4,71.0,16.1,100.89,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5344,2018-08-13 05:00:00,57,20.7,16.9,78.0,16.1,100.89,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5345,2018-08-13 06:00:00,129,22.1,17.7,76.0,16.1,100.94,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5346,2018-08-13 07:00:00,384,22.7,17.8,73.0,16.1,100.97,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5347,2018-08-13 08:00:00,1068,23.9,18.3,70.0,16.1,100.95,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5348,2018-08-13 09:00:00,630,25.0,17.1,61.0,16.1,100.97,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5349,2018-08-13 10:00:00,329,25.3,17.4,61.0,16.1,100.98,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5350,2018-08-13 11:00:00,363,24.9,17.0,61.0,16.1,100.92,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5351,2018-08-13 12:00:00,471,25.0,17.0,61.0,16.1,100.83,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5352,2018-08-13 13:00:00,440,25.7,18.3,63.0,16.1,100.82,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5353,2018-08-13 14:00:00,461,24.9,18.8,69.0,16.1,100.75,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5354,2018-08-13 15:00:00,465,24.9,18.7,68.0,16.1,100.69,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5355,2018-08-13 16:00:00,789,24.5,20.2,77.0,16.1,100.65,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5356,2018-08-13 17:00:00,1277,24.5,20.1,76.0,16.1,100.61,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5357,2018-08-13 18:00:00,1030,23.9,20.3,80.0,16.1,100.6,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5358,2018-08-13 19:00:00,718,23.9,20.1,79.0,16.1,100.57,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5359,2018-08-13 20:00:00,521,23.6,20.2,81.0,16.1,100.55,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5360,2018-08-13 21:00:00,381,23.7,21.4,87.0,16.1,100.56,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5361,2018-08-13 22:00:00,201,23.5,21.1,86.0,16.1,100.52,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5362,2018-08-13 23:00:00,140,23.6,20.7,83.0,16.1,100.51,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5363,2018-08-14 00:00:00,73,24.7,17.1,62.0,16.1,100.48,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5364,2018-08-14 01:00:00,36,23.8,17.4,67.0,16.1,100.48,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5365,2018-08-14 02:00:00,28,23.6,17.0,66.0,16.1,100.41,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5366,2018-08-14 03:00:00,8,23.5,16.9,66.0,16.1,100.36,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5367,2018-08-14 04:00:00,19,23.3,16.9,67.0,16.1,100.34,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5368,2018-08-14 05:00:00,37,23.1,17.0,68.0,16.1,100.36,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5369,2018-08-14 06:00:00,148,23.0,16.9,68.0,16.1,100.36,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5370,2018-08-14 07:00:00,406,23.6,17.0,66.0,16.1,100.34,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5371,2018-08-14 08:00:00,1167,24.6,17.8,65.0,16.1,100.35,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5372,2018-08-14 09:00:00,687,25.3,17.6,62.0,16.1,100.35,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5373,2018-08-14 10:00:00,351,26.4,15.6,51.0,16.1,100.33,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5374,2018-08-14 11:00:00,375,25.9,18.4,63.0,16.1,100.31,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5375,2018-08-14 12:00:00,422,26.7,18.7,61.0,16.1,100.29,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5376,2018-08-14 13:00:00,472,26.4,20.8,71.0,16.1,100.25,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5377,2018-08-14 14:00:00,468,26.4,20.5,70.0,16.1,100.19,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5378,2018-08-14 15:00:00,477,26.9,19.3,63.0,16.1,100.13,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5379,2018-08-14 16:00:00,834,27.0,19.9,65.0,16.1,100.09,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5380,2018-08-14 17:00:00,1337,27.1,19.5,63.0,16.1,100.06,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5381,2018-08-14 18:00:00,991,29.0,16.7,47.0,16.1,100.09,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5382,2018-08-14 19:00:00,739,29.0,17.1,48.0,16.1,100.13,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5383,2018-08-14 20:00:00,605,28.1,17.2,51.0,16.1,100.13,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5384,2018-08-14 21:00:00,470,26.5,16.9,55.0,16.1,100.17,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5385,2018-08-14 22:00:00,297,25.2,16.2,57.0,16.1,100.23,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
5386,2018-08-14 23:00:00,142,24.3,16.7,62.0,16.1,100.25,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
